fileName,anomaly,gan,isolation,method1,method2,method3,pca,allblack,colored,getcenterkernelized,autoencoder,diff_encoder,feat1,feat2,feat3,feat4
316484467892647111419619762037071290718_2zqnnl.png,1,17261.34375,1,3077,510,1369,-12.47585752,2930,0,235,-253551.4688,252,0.207067225,0.219581036,0,0.00343132
1275224313319801092620_03-153-161.png,1,12882.80664,1,2373,374,625,-17.14226647,2902,0,81,-147079.7813,333,0.319304881,0.183522901,0,0.00271225
229821557921406945727293193836481580025_dxfkq7.png,1,13108.93945,1,2305,555,729,-13.09607083,3323,0,167,-180589.375,145,0.317795186,0.177766927,0,0.002241135
216840111366964012558082906712010043110852874_03-173-143.png,1,16823.48633,1,2539,399,841,-17.55865487,3291,0,115,-194375.0469,182,0.231882093,0.215611596,0,0.003183365
1866.png,1,13701.88086,-1,2807,0,1444,-16.41208012,0,0,0,-537010.9375,110,0.546414581,0.231830193,0,0.002092361
216840111366964013217898866992012010102415362_01-043-183.png,0,12837.56738,1,3655,1745,2304,-18.81002073,537,0,958,-228765.0938,517,0.603218291,0.074305875,0,0.001781464
image_549.jpg,1,24538.92969,1,3160,3980,676,-19.06690635,0,1,208,-324031.0313,261,0.315055141,0.25711646,0,0.002573013
216840111366964012948363412702011024090924000_00-120-146.png,0,10273.30371,1,2982,601,1225,-16.73756464,967,0,229,-252106.0625,211,0.614898547,0.078578814,0,0.001451492
216840111366964013217898866992011326132719421_01-028-194.png,0,17096.16797,1,3211,589,2401,-14.63152306,794,0,608,-171754.8594,357,0.414223483,0.135654105,0,0.001991272
172627953416692512431505475463725886431_ziexlo.png,1,13830.34766,1,2515,482,1089,-8.811907813,3677,0,136,-190321.7344,290,0.192919011,0.222928156,0,0.00362587
4130.png,1,15468.51074,-1,2138,9297,1,-14.04692421,4381,0,395,-489976.25,743,0.625911792,0.192121438,0,0.003089905
216840111366964013274515230432012045152059019_01-104-126.png,1,11590.81641,1,2259,614,1024,-8.459817395,4229,0,201,-171134.2344,216,0.244297837,0.181710516,0,0.003011703
216840111366964012373310883942009091114406617_00-065-008.png,1,16573.01563,1,2058,2816,841,-14.69276961,0,0,156,-147976.9063,224,0.297631621,0.221729473,0,0.003078461
216840111366964014008416513202014196084653502_01-163-197.png,0,13547.91211,1,2727,837,1600,-17.1186843,4455,0,396,-199892.4375,432,0.344219263,0.157103056,0,0.003145218
216840111366964013217898866992011347115441523_01-008-040.png,1,21234.64844,1,3308,422,2401,-11.61035508,2589,0,524,-138380.375,700,0.091948708,0.275718061,0,0.004360199
216840111366964013451228379692012297140313853_01-149-180.png,1,13603.89453,1,2451,642,676,-13.0445946,5051,0,488,-116781.3594,350,0.22569474,0.176134536,0,0.003458023
216840111366964012558082906712009310130339473_00-102-089.png,0,11680.8418,1,3612,1661,2116,-19.10589812,898,0,1188,-244692.9063,481,0.644692818,0.071385761,0,0.001663208
ID_0ee2bc158.png,1,35385.56641,-1,1917,168,1444,-9.6553555,10995,0,38,-76805.39063,251,0.083897685,0.211555032,0,0.004390717
ID_b60d000b5.png,1,22208.95703,-1,257,32,9,-9.28320069,15463,0,1,-281875.9688,1743,0.024294337,0.415190334,0,0.006860733
7577775424749240519371510525157673607_hrwqh7.png,1,19540.19922,-1,2000,563,961,-13.68262857,8393,0,513,-213330.875,427,0.076129875,0.24969267,0,0.004413605
image_908.jpg,1,20132.03906,-1,3863,9057,256,9.274215362,0,1,92,-334320.5938,1697,0.517116053,0.234952321,0,0.003608704
216840111366964012558082906712010046080448552_03-168-153.png,1,14597.82813,1,2471,611,961,-10.25113468,4109,0,422,-122194.7344,330,0.282319134,0.156176279,0,0.002883911
216840111366964012558082906712010099175539163_03-183-152.png,1,22032.41406,1,2032,4318,1225,9.868728257,0,0,176,-124374.2109,390,0.145043737,0.268413948,0,0.003910065
216840111366964013402131755672012178113411361_01-131-174.png,1,15284.00977,1,2458,517,1156,-15.47412367,4404,0,81,-143542.5938,307,0.217232619,0.191917509,0,0.003549576
216840111366964012989926673512011073121517845_00-169-086.png,0,11415.32129,1,2516,313,961,-13.81361272,4683,0,328,-185235.0625,292,0.421912616,0.108937462,0,0.00267601
13001.png,1,16626.45117,-1,1975,1170,841,-16.19879238,7032,0,814,-89253.90625,477,0.270461583,0.232225605,0,0.00220871
201912555702027806910561996699096569559_8ea7yo.png,1,14187.75586,1,2463,652,1156,-12.21450296,4047,0,418,-197513.1563,476,0.284025128,0.183150467,0,0.003490448
216840111366964013686042548532013176143235044_02-096-188.png,0,16127.06641,1,3178,568,1444,-12.98005673,727,0,651,-128371.2969,339,0.582776619,0.063688151,0,0.00204277
7912.png,1,16702.58594,-1,1812,797,961,-10.89386589,6520,0,954,-111005.4297,463,0.287386261,0.215722656,0,0.002702713
199836505498771312037261979360974882582_309fyn.png,1,13525.76758,1,1994,478,900,-12.33283673,4521,0,243,-181994.6094,219,0.22878351,0.178886144,0,0.002914429
216840111366964012959786098432011025161232313_00-119-176.png,0,18316.2168,1,2499,699,1521,-14.38870114,0,0,211,-133867.1719,210,0.530595963,0.114299939,0,0.001918793
image_21.jpg,1,30880.76172,-1,2930,10018,2209,-15.61499614,0,1,178,-430153.9063,856,0.270595071,0.264347809,0,0.004068375
image_900.jpg,1,35465.98828,-1,3861,1795,3025,3.151886674,0,1,95,-254863,1,0.163734475,0.315334903,0,0.002445221
image_523.jpg,1,23916.19922,1,3835,3589,3721,-6.828727944,431,1,131,-453803.2188,138,0.110018518,0.325275735,0,0.004117966
121419729514633994778403300261176775648_laat74.png,0,13298.60156,1,3203,411,1600,-18.92523584,286,0,629,-243799.3594,252,0.643375175,0.076877489,0,0.001979828
image_635.jpg,1,38951.64844,-1,3615,2507,2500,-11.70801699,895,0,105,-271736.1563,577,0.360598743,0.167207606,0,0.002782822
216840111366964012373310883942009201084818420_00-028-194.png,0,10523.90918,1,3122,546,1369,-10.89382734,1529,0,302,-240352.9688,259,0.520571021,0.113426777,0,0.002161026
216840111366964013534861372972012356105239579_01-136-038.png,1,16302.84375,1,2729,483,1225,-15.16185517,3615,0,154,-85973.09375,319,0.20348527,0.190697763,0,0.002794266
202847235953047683808228461329891685888_jie7om.png,1,13516.26367,1,2412,667,1444,-10.00294597,3633,0,420,-248910.9219,325,0.245204529,0.20239928,0,0.003406525
216840111366964013076187734852011266173321748_00-136-032.png,1,18955.07813,1,2127,3189,1024,-15.51923782,0,0,136,-115869.8594,256,0.206480074,0.252551509,0,0.00286293
216840111366964013340662495472012129140401237_01-074-111.png,0,10342.00195,1,3526,1228,1225,-14.54379327,2021,0,694,-244507.3125,448,0.584481696,0.08858858,0,0.002275467
216840111366964013575787468332013017090949798_02-012-092.png,0,9782.44043,1,3292,1350,1681,-14.25877955,825,0,553,-242496.1875,393,0.646896691,0.094880706,0,0.001552582
216840111366964012922382741642010347162246829_04-002-134.png,0,16945.49805,1,2480,1190,1225,5.568193872,0,0,32,-111772.7422,212,0.414480109,0.125771676,0,0.002056122
216840111366964012558082906712010035104513935_03-171-118.png,0,19010.76953,-1,2244,717,729,10.44839985,8262,0,348,-118096.7969,395,0.182963706,0.183678002,0,0.004102707
216840111366964013590140476722013058130204415_02-056-161.png,0,15371.27539,1,3475,499,2500,-11.29722922,1245,0,812,-156013.1406,341,0.611499699,0.071558096,0,0.001789093
77237542521345841318477358555472145412_mv1iws.png,0,16913.74023,1,3061,364,1764,-11.50476393,1044,0,133,-149960.0938,184,0.526704883,0.080559704,0,0.002027512
216840111366964013916396606442014042134632168_01-183-127.png,1,19751.45508,1,2409,321,1089,-15.89137476,4270,0,56,-58536.73047,186,0.247959927,0.180786612,0,0.002538681
image_476.jpg,1,18780.82813,1,2517,4730,289,-16.6234628,0,1,221,-392905.5938,435,0.528588935,0.174156518,0,0.003103256
186595715860374810989731382564317430771_1lgzhm.png,1,15238.8457,1,2269,410,784,-11.06659884,5889,0,117,-158054.9375,238,0.177349791,0.191881127,0,0.003276825
216840111366964012819207061112010264130230336_03-133-024.png,0,19615.71875,1,2038,338,961,-9.868651798,7779,0,402,-160822.0313,440,0.196772487,0.178417011,0,0.004018784
12582988208641810053552022080964044412_bdbfde.png,0,11968.51563,1,3313,429,1444,-14.83359642,468,0,627,-230746.0938,242,0.679748792,0.050800398,0,0.001543045
216840111366964013534861372972012352125328682_01-131-124.png,1,13904.60352,1,2528,433,1521,-13.75061244,3418,0,310,-224652.0938,313,0.197509494,0.226150812,0,0.003595352
image_738.jpg,1,18432.80859,-1,3064,5405,2025,-12.24756207,0,1,233,-613073,112,0.341902294,0.349060777,0,0.002473831
216840111366964012373310883942009110094230181_00-067-014.png,1,18763.60742,1,1963,4922,729,-5.240337312,0,0,173,-133089.7656,346,0.248248475,0.271278531,0,0.003774643
245764693649459335702302099916817646164_420e3q.png,0,15618.14551,1,3272,1045,1369,-17.33051923,1153,0,553,-263494.0938,397,0.501972076,0.118784467,0,0.002176285
216840111366964012558082906712009296143913851_00-073-160.png,0,14328.26953,1,3309,1688,1600,15.85373962,273,0,950,-130105.1328,505,0.556961591,0.099038756,0,0.001747131
216840111366964012989926673512011160090855725_01-015-027.png,0,11220.88184,1,3577,514,1849,-19.64634049,1061,0,525,-212708.0156,277,0.621160257,0.069526463,0,0.001430511
15559.png,1,15847.17188,1,3222,148,1521,-8.109166191,137,0,4435,-195192.8125,1019,0.320404351,0.237820734,0,0.002099991
216840111366964013686042548532013205085652319_02-025-169.png,0,8984.263672,1,3164,1024,1521,-6.020781218,2852,0,683,-235248.2656,437,0.593812659,0.066173598,0,0.002157211
216840111366964012558082906712010071090541810_03-163-006.png,1,18947.95313,1,2609,438,676,-13.97761858,6328,0,74,-74460.50781,295,0.281979939,0.153102022,0,0.003131866
image_871.jpg,1,22459.79688,1,3748,506,2304,-16.41666428,0,1,0,-307868.25,137,0.300536957,0.206129366,0,0.003229141
216840111366964013590140476722013058170625670_02-056-197.png,0,12560.29883,1,3453,622,1936,-18.91259966,1213,0,593,-200978.25,277,0.611755052,0.068288526,0,0.001594543
216840111366964012959786098432011045173345148_00-182-061.png,1,15739.25195,1,2262,2730,1156,-15.32115156,0,0,253,-201295.9531,112,0.27437567,0.256737324,0,0.003616333
160563635603283460237445459857644443576_8ff3hg.png,1,18892.08984,1,2415,261,900,-15.43243525,5697,0,58,-184442.3125,176,0.18514086,0.191721239,0,0.002904892
216840111366964013962490064942014100154927188_01-188-004.png,1,11449.40332,1,1892,395,1024,-13.3344506,3823,0,514,-269394.6875,284,0.453940389,0.154020182,0,0.00243187
216840111366964013307756408102012082121602466_01-088-179.png,0,11647.91016,1,3634,2010,1296,-15.31548424,772,0,700,-167592.3125,357,0.619997683,0.07670324,0,0.00226593
216840111366964013686042548532013256121229373_02-021-004.png,1,13520.68164,1,2724,1403,324,-18.91062276,1757,0,322,-161943.4375,354,0.388222165,0.157442938,0,0.002252579
216840111366964012558082906712010014113558479_03-123-072.png,1,14321.98438,1,3062,308,1024,-14.79112631,1915,0,61,-168461.3438,282,0.29714638,0.18479722,0,0.003089905
216840111366964013663026955732013133085558294_02-039-111.png,0,10310.83203,1,3364,948,1764,-14.8206581,1047,0,770,-291778.9063,404,0.621472736,0.071733303,0,0.001531601
216840111366964012819207061112010288142423023_03-188-175.png,0,13465.37402,1,3526,496,1936,-15.00830009,748,0,818,-184328.2813,472,0.623985609,0.07349686,0,0.001586914
216840111366964013076187734852011210093213725_00-143-011.png,0,10899.86328,1,3051,1598,2025,-1.814683698,1187,0,770,-193156.75,585,0.542059867,0.104181985,0,0.001682281
12752243479320241675465_01-029-090.png,0,17318.91797,1,2412,1312,1296,-12.34457169,0,0,82,-114007.2344,133,0.424277672,0.118767233,0,0.001869202
216840111366964012373310883942009146135639366_00-094-061.png,0,15701.02148,1,3606,845,2500,-11.39032482,708,0,1160,-168008.8438,438,0.525380693,0.11057464,0,0.001647949
216840111366964012904401302362010343161335052_04-001-139.png,0,13064.91797,1,3602,1405,841,6.781904573,453,0,1206,-171732.5938,479,0.661407013,0.060296032,0,0.00207901
216840111366964012558082906712009328123322294_00-102-117.png,0,20253.01172,-1,1337,458,256,-13.07262965,12278,0,198,-146467.1563,769,0.09629886,0.257981005,0,0.005260468
216840111366964014008416513202014183092957963_01-164-073.png,0,16043.625,1,3096,915,1849,-10.64446767,537,0,821,-111413.3125,372,0.533255381,0.091506778,0,0.001861572
216840111366964013686042548532013276084321018_02-083-034.png,0,11464.42285,1,3271,457,2025,-18.89541618,1857,0,254,-291661.25,241,0.550909066,0.103500306,0,0.001634598
216840111366964012558082906712010098135748172_03-176-059.png,0,15156.24219,1,3280,611,2601,-7.80059064,1003,0,762,-172159.1094,408,0.5284508,0.100762102,0,0.001712799
ID_7ae1a8fc8.png,1,27740.85156,-1,631,80,100,-6.575939247,13893,0,4,-125492.2813,607,0.048822872,0.317378025,0,0.006399155
216840111366964013076187734852011180090244761_01-017-145.png,0,9412.580078,1,3294,1101,2025,12.47966132,2203,0,493,-223281.75,396,0.615643851,0.066288488,0,0.001676559
image_150.jpg,1,18712.58594,1,4274,245,4900,-7.46037879,0,1,265,-516155,1,0.38715632,0.222965495,0,0.002061844
ID_271834ee0.png,1,32116.62109,-1,1166,334,484,-10.69637665,13413,0,27,-144206.125,564,0.020788935,0.284522442,0,0.005451202
312430528147261504339637479920751477755_1flzv2.png,0,13396.70117,1,3283,704,2209,-12.30056778,1606,0,556,-189324.0156,257,0.472819323,0.104618566,0,0.001813889
323259183164042925073366585842975527149_zuduvb.png,1,14230.87109,1,2276,548,676,-18.18456563,6602,0,181,-114781.8594,276,0.26428758,0.154653033,0,0.00349617
216840111366964013217898866992011333090145831_01-027-130.png,0,15046.45117,1,2261,579,676,-17.90531851,0,0,331,-150469.625,201,0.590639571,0.108351524,0,0.001636505
216840111366964013076187734852011195102156685_00-141-086.png,1,11943.47461,1,2351,5532,1089,-14.71091804,0,0,303,-103233.625,325,0.411125578,0.152898093,0,0.002794266
216840111366964013829543166512013354132119547_02-093-116.png,0,12252.34961,1,3206,1039,2025,-13.14867902,1270,0,724,-184477.7656,326,0.497622365,0.089918428,0,0.001682281
216840111366964012558082906712009352113834902_00-085-075.png,1,17281.13672,1,2665,1110,1369,-15.79064593,2599,0,304,-38851.09766,424,0.237435551,0.148321653,0,0.002573013
216840111366964013307756408102012082110830594_01-088-136.png,1,12599.2168,1,3035,607,900,-13.66727596,1751,0,62,-128708.4531,446,0.368813428,0.178640089,0,0.002660751
216840111366964013076187734852011264133320273_00-138-167.png,0,10490.50293,1,2667,966,1225,-9.821135454,5551,0,1098,-151274.2656,473,0.419675979,0.095446538,0,0.003173828
216840111366964012558082906712009337093732799_00-086-160.png,0,10648.07031,1,3102,1461,1156,-17.91683117,425,0,480,-287221.0938,382,0.66162098,0.084637331,0,0.001626968
10170.png,1,17000.95898,-1,1809,802,1024,-2.07492306,4576,0,708,-51557.66406,411,0.311675,0.263324334,0,0.002599716
216840111366964013534861372972012361111925886_01-134-106.png,1,15534.70313,1,1938,3540,729,-11.87985813,0,0,283,-82345.95313,274,0.293525885,0.229526654,0,0.003643036
216840111366964012768025509942010194120640713_02-123-174.png,0,20220.11133,1,2673,289,1849,-13.31064603,5953,0,433,-191502.6875,295,0.191407103,0.17835095,0,0.003318787
image_129.jpg,1,25382.87695,-1,1580,450,484,-11.14174394,0,1,39,52475.02734,255,0.406247655,0.167895029,0,0.001680374
94309103940347780609270314005418140252_eix20m.png,1,21301.77148,-1,2127,201,676,-15.49782422,7778,0,21,-158364.7969,342,0.088915666,0.224558632,0,0.003242493
216840111366964012819207061112010278111119534_03-186-043.png,1,13607.23828,1,2722,868,1521,-16.80737372,3657,0,678,-125935.5625,392,0.304431799,0.160652191,0,0.002685547
216840111366964012558082906712009328141515104_00-102-054.png,0,18111.23242,1,2437,402,1089,-5.428845517,0,0,14,-154763.6719,150,0.453923497,0.147649548,0,0.002483368
2501.png,1,15982.17188,-1,2302,9455,1,-13.66034195,4174,0,48,-507952.375,745,0.657932231,0.177662569,0,0.002370834
3014.png,1,15579.67773,-1,2214,12380,1,-21.0216432,0,0,169,-714426,4,0.774353046,0.216982613,0,0.003435135
216840111366964012373310883942009154095017428_00-096-120.png,1,19862.53906,1,2517,504,1600,-17.36447911,3806,0,155,-103154.2266,341,0.193298358,0.202249923,0,0.002696991
216840111366964013297909654432012055085833915_01-094-013.png,0,13231.07617,1,3154,1262,1849,-13.52814739,1575,0,691,-266495.75,463,0.516676308,0.115288948,0,0.002082825
216840111366964013829543166512013310135037662_02-114-028.png,0,11269.9082,1,3328,117,784,-13.77736594,2106,0,0,-272659.2188,170,0.65617865,0.073402076,0,0.001441956
216840111366964013307756408102012068140818298_01-065-188.png,0,13506.19336,1,3429,1011,1764,-13.17608867,456,0,1195,-186480.8125,481,0.571136761,0.113652727,0,0.001838684
216840111366964013686042548532013214130644373_02-003-007.png,1,16376.04688,1,2362,4735,625,-14.86932277,0,0,110,-52516.25781,207,0.25416455,0.234281173,0,0.002756119
294870452515670636037271668805712976444_xvm0a4.png,1,12819.15625,1,2995,314,961,-14.4867385,1456,0,206,-282218.4375,226,0.307525487,0.211293658,0,0.003234863
216840111366964012283393834152009008145012670_00-008-133.png,1,11919.78711,1,3078,2354,625,-12.8098058,1248,0,755,-221464.7031,935,0.43779315,0.192280369,0,0.00308609
216840111366964012558082906712009321121546924_00-107-029.png,0,19215.91211,1,2487,204,900,-13.44588552,4039,0,268,-192507.6563,320,0.263698609,0.218499157,0,0.002866745
216840111366964013686042548532013259143235521_02-017-110.png,0,12980.46582,1,3358,492,1521,-11.14653807,202,0,655,-219818.4375,267,0.527630654,0.112732652,0,0.002313614
image_992.jpg,1,15510.00488,-1,3351,5690,196,-5.016288131,1241,1,749,-669946.4375,140,0.594903176,0.334761795,0,0.001358032
216840111366964013649107288022013094154614613_02-073-014.png,1,16367.94824,1,1842,5315,361,-13.01152544,0,0,121,-128737.6875,313,0.255416759,0.204804305,0,0.002552032
216840111366964013451228379692012256131155006_01-057-183.png,1,13886.14453,1,2509,591,1089,-12.72772827,4023,0,150,-215239.8125,210,0.188619074,0.22385972,0,0.003112793
216840111366964014008416513202014157141245219_01-198-067.png,0,13722.51953,1,3301,756,1764,-9.961963591,2123,0,270,-179921.4531,240,0.573840293,0.08222369,0,0.001811981
216840111366964013686042548532013150132407657_02-115-179.png,0,14168.70117,1,3489,976,1444,-12.17353982,493,0,935,-155796.3125,507,0.604237829,0.08278665,0,0.001756668
22368261298136543833719375878895920087_jppbkq.png,1,13947.02441,1,2351,448,1024,1.388845332,4173,0,118,-175188.0313,249,0.23250764,0.197981771,0,0.003061295
ID_b6a491c98.png,1,34522.57031,-1,2163,372,1849,-15.6429671,9901,0,7,-127815.9766,307,0.121681453,0.189454082,0,0.003866196
114379783590532171040225735054591961173_x7v4k1.png,1,11559.44531,1,2045,658,625,-9.012245218,3306,0,217,-161657.7188,285,0.334475737,0.197816138,0,0.002758026
216840111366964012558082906712010004093504085_02-127-051.png,1,17619.65625,1,3097,1323,1369,-6.246267764,1684,0,784,-128619.6016,530,0.174459734,0.202516085,0,0.003170013
216840111366964013340662495472012115093039398_01-106-168.png,1,14462.21875,1,2401,648,1225,-14.25078722,4138,0,458,-222317.4688,484,0.265792643,0.194740924,0,0.003520966
216840111366964013076187734852011228133902888_00-112-182.png,0,13439.1543,1,3480,329,1156,-20.15405526,704,0,893,-187669.125,413,0.602739295,0.09341299,0,0.001758575
216840111366964012283393834152008340122930684_00-041-039.png,1,15622.07031,1,2656,444,1225,-13.41457837,5481,0,54,-196438.2813,173,0.28702345,0.168573836,0,0.002506256
206155010224988851996680903932688217026_dr5mzo.png,1,12456.16602,1,2603,502,1156,-11.571093,3095,0,343,-203655.4844,358,0.301326398,0.17834712,0,0.002855301
245343955709504032522924739913793642711_5ilnla.png,0,11138.1123,1,3462,558,2116,-14.13407461,1460,0,857,-236064.625,269,0.589878262,0.076282935,0,0.00179863
219074641243989711028352469734128068996-2_swdin0.png,1,14159.51172,1,2615,773,1225,-12.62369685,2749,0,346,-244814.5938,149,0.287026489,0.178040748,0,0.00258255
216840111366964012558082906712010018111451835_03-123-078.png,0,14301.2998,1,3591,525,2116,-20.08300326,512,0,711,-246815.5625,357,0.445482721,0.148443244,0,0.002243042
216840111366964013829543166512013319095101927_02-108-194.png,0,11521.95313,1,3465,593,2025,7.795733318,655,0,708,-213648.5469,283,0.509787382,0.094462316,0,0.002178192
ID_8514dc3c3.png,1,36078.25,-1,2389,344,1681,10.21480031,9283,0,30,-209661.5938,433,0.094640083,0.186165365,0,0.00402832
216840111366964012283393834152009005085942183_00-009-094.png,1,18211.41797,1,1792,508,400,-16.76680558,6739,0,73,-84858.9375,242,0.22712191,0.172504021,0,0.003667831
216840111366964012373310883942009162084401116_00-100-085.png,0,11002.52344,1,3371,320,625,-19.3158778,627,0,316,-255387.25,158,0.711140381,0.047490617,0,0.001718521
3035.png,1,15098.98145,-1,2499,7724,1,-14.90141212,0,0,6210,-674158,1,0.739615637,0.240279373,0,0.003170013
216840111366964013686042548532013190144705094_02-027-060.png,0,10451.71191,1,3244,554,2025,-3.457164232,1836,0,561,-206142.1094,267,0.595392644,0.060005936,0,0.00153923
216840111366964012373310883942009162132010292_04-012-053.png,0,13165.58398,1,3358,982,2304,-10.44479281,967,0,1300,-220603.875,483,0.540898434,0.092071653,0,0.001808167
216840111366964012558082906712010090122146932_03-164-088.png,0,17015.0625,1,3491,2109,2116,-20.2503554,239,0,521,-83582.14844,430,0.462776136,0.134800092,0,0.002012253
ID_4d696e34f.png,1,25256.51953,-1,701,175,9,-8.114018976,15196,0,0,-180408.5313,965,0.053571005,0.35896044,0,0.006242752
216840111366964013686042548532013155091753777_02-101-120.png,1,19401.58984,1,2772,524,900,-11.61344518,3194,0,109,-135989,258,0.200358871,0.228108724,0,0.003204346
216840111366964013686042548532013142130943689_02-042-075.png,0,10355.28418,1,3059,492,1089,-17.22869223,1193,0,91,-228635.3438,129,0.627509182,0.091802619,0,0.001413345
216840111366964013686042548532013253084612044_02-023-153.png,0,9204.521484,1,3398,910,784,-10.40288171,1445,0,609,-225408.7969,407,0.664980517,0.058193551,0,0.002443314
216840111366964013274515230432012032123116395_01-095-071.png,0,19678.82813,-1,1515,317,441,-12.23573297,10307,0,212,-114745.5859,390,0.122087351,0.212080653,0,0.004606247
216840111366964013217898866992011339083005679_01-005-024.png,0,12555.13574,1,2792,978,961,-15.80756002,2234,0,443,-211309.1875,376,0.457540682,0.122658165,0,0.001813889
216840111366964013451228379692012277141006581_01-120-045.png,0,10815.5752,1,3244,695,2116,-16.10932247,1599,0,824,-247889.75,458,0.476111532,0.106994868,0,0.00170517
216840111366964013829543166512013329130746280_02-108-061.png,0,12847.48633,1,3322,683,1225,-9.365813512,926,0,674,-208667.9375,257,0.618171095,0.081067134,0,0.001665115
216840111366964013418328332882012198111056549_01-060-113.png,1,18255.28125,1,2728,150,900,-12.28447442,1661,0,46,-119091.8438,92,0.334010316,0.190046722,0,0.002824783
177270116528997337772298002310621274866_fktycs.png,1,13635.31055,1,2794,576,1156,-11.30731766,3536,0,242,-165631.9375,369,0.361726386,0.147194776,0,0.00280571
216840111366964013076187734852011220132352213_00-113-175.png,0,11461.55957,1,3167,1154,1936,-16.94646763,1095,0,790,-260518.8906,614,0.520749903,0.113942823,0,0.00194931
240649472080959254226892837155567028824_3ls7f5.png,0,11806.26563,1,3240,490,1764,14.5997561,891,0,794,-257151.5,205,0.521521915,0.094836665,0,0.002040863
216840111366964013297909654432012057172656605_01-102-145.png,0,16781.66211,1,2984,2940,1849,-15.40909824,2377,0,49,-176542.125,254,0.299910971,0.149886068,0,0.002098083
308620566973534996256855008333190335925_qr1sn3.png,0,15111.56445,1,3617,455,3249,-17.12780919,459,0,550,-249664.25,275,0.576154849,0.098753447,0,0.002256393
14170.png,1,16917.21289,-1,1989,1459,1024,-15.26573659,5724,0,738,-43341.85156,354,0.275009823,0.217171224,0,0.001586914
273413606401950416778993749760091635193_2_8gheix.png,1,24490.39844,1,2960,303,1444,-17.33146476,2311,0,31,-188178.875,74,0.165650667,0.302157054,0,0.003786087
image_325.jpg,1,30264.16406,1,3719,3596,6561,-6.264994306,0,1,132,-465582.1875,137,0.169921963,0.25298809,0,0.003042221
216840111366964013534861372972012348132919460_01-129-036.png,1,14868.93945,1,2899,881,1521,-9.374683688,1482,0,354,-335288.875,243,0.314425896,0.222308709,0,0.003887177
216840111366964013076187734852011202143104659_00-146-153.png,0,14077.76172,1,2782,949,1296,-16.25121269,4890,0,591,-239353.4375,386,0.367449882,0.130433326,0,0.002710342
image_895.jpg,1,28679.64063,1,4082,141,2401,-13.4058357,0,1,46,-318831.8438,252,0.34900656,0.211343444,0,0.002513885
image_611.jpg,1,24208.67578,-1,3367,4915,1681,-16.7197813,0,1,92,-564166,307,0.267404801,0.26403282,0,0.003313065
216840111366964012989926673512011089090734731_00-188-179.png,1,16906.43945,1,2771,3134,1369,-15.51269006,0,0,221,-86697.08594,420,0.261199214,0.206012561,0,0.002578735
216840111366964012339356563862009068092314305_00-045-047.png,1,12937.85938,1,2949,941,1369,-12.64249337,2578,0,536,-314810.5313,361,0.361850974,0.174801815,0,0.003120422
118010012480298195510252582746768502652_re4hkr.png,0,15380.92285,1,3006,534,2116,10.16506457,3270,0,330,-167017.0938,279,0.278355452,0.151908127,0,0.002532959
216840111366964013217898866992012023092055102_01-047-081.png,0,11188.40234,1,3339,2010,1369,-8.15217064,2103,0,788,-219437.4688,567,0.536002999,0.109006396,0,0.002622604
image_47.jpg,1,26895.42188,-1,3090,2428,1444,14.48881825,561,1,113,-93364.1875,562,0.129029667,0.276514629,0,0.003650665
216840111366964014008416513202014191131526374_01-167-024.png,0,14621.82422,1,3286,1029,2500,-17.86602154,2345,0,566,-221344.2344,395,0.297187766,0.138863358,0,0.00189209
216840111366964012734950068292010166093613928_04-007-051.png,0,13481.25391,1,3132,260,1296,-11.40685595,435,0,481,-273833.9375,217,0.592183049,0.134279259,0,0.002338409
216840111366964012819207061112010264130644662_03-133-194.png,0,12168.91504,1,2808,88,1225,-10.22618596,3200,0,405,-213147.0625,311,0.576283086,0.09977405,0,0.002004623
image_320.jpg,1,16664.12891,-1,4671,6330,2401,3.434995807,0,1,457,-613075,324,0.500693228,0.257459214,0,0.00177002
124958335726367099396409830340649517941_6ncwpj.png,0,13230.00586,1,3119,411,1764,-18.60345778,2248,0,141,-222558.2813,155,0.441095965,0.13030599,0,0.002126694
216840111366964013451228379692012250110535515_01-057-155.png,0,19161.03516,1,3046,350,1089,-15.33590769,945,0,44,-126016.3906,128,0.405428396,0.098426968,0,0.002559662
216840111366964013076187734852011249084925841_00-138-127.png,0,11897.99805,1,2950,1233,1444,-17.81418154,1211,0,648,-266231.6875,414,0.653278611,0.081375421,0,0.002069473
216840111366964013686042548532013147111057746_02-034-171.png,0,18734.0293,-1,2518,812,961,12.94687108,7465,0,561,-210256.5469,310,0.25556257,0.160216567,0,0.004011154
39941630331012133996064071179889665492_kb1qiu.png,0,12121.66797,1,3315,820,2025,-14.80785331,2574,0,1001,-215810.6875,314,0.45617069,0.096702665,0,0.002090454
image_452.jpg,1,14404.64355,-1,819,4217,144,-18.18476933,59,1,321,-256127,802,0.458097453,0.180785654,0,0.002204895
ID_f38879574.png,1,30586.35938,-1,2439,430,1369,-12.04367019,10271,0,29,-92708.51563,209,0.191835901,0.172733801,0,0.004163742
216840111366964013590140476722013037140412362_02-067-016.png,0,13814.28125,1,3804,208,100,-15.49925343,2,0,0,-334172.9688,58,0.686685388,0.156115005,0,0.001964569
216840111366964013962490064942014113091310731_01-187-081.png,0,10166.68848,1,3460,1443,1369,-12.83838179,148,0,1254,-240707.9688,622,0.643703236,0.069956342,0,0.001955032
